222,2015042386110400010201CC,,2016-02-09 15:21:40
223,2015042386110400010201C4,,2016-02-09 15:21:51
224,2015042386110400010201E2,,2016-02-09 15:22:01
225,2015042386110400010201BA,,2016-02-09 15:22:38
226,2015042386110400010201FF,,2016-02-09 15:23:07
227,2015042386110400010201E3,,2016-02-09 15:23:20
228,2015042386110400010201F2,,2016-02-09 15:23:31
229,2015042386110400010201F4,,2016-02-09 15:23:41
230,2015042386110400010201EC,,2016-02-09 15:23:50
231,201504238611040001020215,,2016-02-09 15:23:59
232,20150423861104000102020D,,2016-02-09 15:24:09
233,2015042386110400010201F6,,2016-02-09 15:24:19
234,201504238611040001020202,,2016-02-09 15:24:27
235,20131128861103000102000B,,2016-02-09 15:25:03
236,20150423861104000102021C,,2016-02-09 15:25:14
237,2015042386110400010201FD,,2016-02-09 15:25:24
238,201504238611040001020243,,2016-02-09 15:25:34
239,201504238611040001020206,,2016-02-09 15:25:44
240,20150423861104000102021D,,2016-02-09 15:25:56
241,20150423861104000102021B,,2016-02-09 15:26:05
242,201504238611040001020212,,2016-02-09 15:26:14
243,2015042386110400010201E4,,2016-02-09 15:26:32
244,201504238611040001020205,,2016-02-09 15:26:40
245,201504238611040001020238,,2016-02-09 15:32:22
247,201504238611040001020223,,2016-02-09 15:32:44
248,20150423861104000102024A,,2016-02-09 15:32:53
249,20150423861104000102021F,,2016-02-09 15:33:02
251,201504238611040001020233,,2016-02-09 15:33:45
252,201504238611040001020249,,2016-02-09 15:33:52
253,201504238611040001020232,,2016-02-09 15:34:09
254,201504238611040001020214,,2016-02-09 15:34:18
255,201504238611040001020234,,2016-02-09 15:35:16
256,201504238611040001020213,,2016-02-09 15:35:29
257,201504238611040001020221,,2016-02-09 15:35:43
258,201504238611040001020239,,2016-02-09 15:36:00
259,20150423861104000102023F,,2016-02-09 15:36:13
260,201504238611040001020224,,2016-02-09 15:36:24
261,201504238611040001020220,,2016-02-09 15:36:38
262,201504238611040001020226,,2016-02-09 15:37:02
263,201504238611040001020225,,2016-02-09 15:37:10
264,20150423861104000102020B,,2016-02-09 15:37:20
265,20150423861104000102022E,,2016-02-09 15:37:30
267,201504238611040001020222,,2016-02-09 15:41:23
268,20150423861104000102022F,,2016-02-09 15:41:34
269,201504238611040001020237,,2016-02-09 15:41:42
270,201504238611040001020236,,2016-02-09 15:41:55
271,201504238611040001020231,,2016-02-09 15:42:08
272,201504238611040001020242,,2016-02-09 15:42:23
273,201504238611040001020245,,2016-02-09 15:43:04
274,20150423861104000102020A,,2016-02-09 15:43:17
275,20150423861104000102023B,,2016-02-09 15:43:34
276,201504238611040001020219,,2016-02-09 15:44:53
277,2015042386110400010201DD,,2016-02-09 15:45:01
278,201504238611040001020247,,2016-02-09 15:45:12
279,201504238611040001020246,,2016-02-09 15:45:29
280,201504238611040001020209,,2016-02-09 15:45:41
281,20150423861104000102023C,,2016-02-09 15:45:53
282,201504238611040001020216,,2016-02-09 15:46:00
283,2015042386110400010201FC,,2016-02-09 15:46:23
284,201504238611040001020248,,2016-02-09 15:46:32
285,201504238611040001020230,,2016-02-09 15:47:45
286,201504238611040001020244,,2016-02-09 15:48:00
287,2015042386110400010201F7,,2016-02-09 15:49:54
288,20150423861104000102020F,,2016-02-09 15:50:07
289,2015042386110400010201DE,,2016-02-09 15:50:15
290,20150423861104000102024B,,2016-02-09 15:50:25
291,201504238611040001020241,,2016-02-09 15:52:00
292,201504238611040001020240,,2016-02-09 15:52:22
293,2015042386110400010201F9,,2016-02-09 15:52:33
294,201504238611040001020210,,2016-02-09 15:52:42
295,201504238611040001020208,,2016-02-09 15:52:54
297,2015042386110400010201D1,,2016-02-09 15:56:24
298,2015042386110400010201AC,,2016-02-09 15:56:35
299,2015042386110400010201F0,,2016-02-09 15:57:01
300,2015042386110400010201C8,,2016-02-09 15:57:23
301,2015042386110400010201CA,,2016-02-09 15:57:34
302,2015042386110400010201BF,,2016-02-09 15:57:47
303,2015042386110400010201CB,,2016-02-09 15:57:54
305,2015042386110400010201E9,,2016-02-09 15:58:51
306,201504238611040001020192,,2016-02-09 15:59:02
307,201504238611040001020200,,2016-02-09 15:59:19
308,2015042386110400010201A4,,2016-02-09 15:59:25
309,201504238611040001020196,,2016-02-09 15:59:40
310,2015042386110400010201A0,,2016-02-09 15:59:46
311,2015042386110400010201D6,,2016-02-09 16:00:01
312,20150423861104000102019A,,2016-02-09 16:00:17
313,20150423861104000102019C,,2016-02-09 16:00:25
314,2015042386110400010201DA,,2016-02-09 16:00:38
315,2015042386110400010201AD,,2016-02-09 16:00:45
316,2015042386110400010201C5,,2016-02-09 16:01:01
317,2015042386110400010201E0,,2016-02-09 16:01:06
318,20150423861104000102019E,,2016-02-09 16:01:18
319,2015042386110400010201B1,,2016-02-09 16:01:33
320,20150423861104000102018D,,2016-02-09 16:01:38
321,2015042386110400010201E6,,2016-02-09 16:01:54
322,2015042386110400010201E7,,2016-02-09 16:02:05
324,2015042386110400010201A9,,2016-02-09 16:02:28
325,2015042386110400010201BB,,2016-02-09 16:03:04
326,2015042386110400010201ED,,2016-02-09 16:03:15
327,201504238611040001020217,,2016-02-09 16:03:28
328,2015042386110400010201AB,,2016-02-09 16:04:01
329,2015042386110400010201AF,,2016-02-09 16:04:12
330,2015042386110400010201CD,,2016-02-09 16:04:24
331,201503178611040001020079,,2016-02-09 16:04:28
332,2015042386110400010201A3,,2016-02-09 16:04:39
333,2015042386110400010201A8,,2016-02-09 16:04:49
334,2015042386110400010201C9,,2016-02-09 16:04:54
335,2015042386110400010201F1,,2016-02-09 16:05:02
336,201504238611040001020197,,2016-02-09 16:05:13
337,2015042386110400010201EB,,2016-02-09 16:06:28
